,recipe_id,recipe_name,image_url,ingredients,cooking_directions,nutritions
1170,8096,Boiled Cake,http://images.media-allrecipes.com/userphotos/720x405/4172464.jpg,"['ground nutmeg', 'white sugar', 'shortening', 'salt', 'unsweetened cocoa powder', 'water', 'ground cloves', 'raisins', 'ground cinnamon', 'all-purpose flour', 'baking soda', 'vanilla extract', 'chopped walnuts']","[""'Preheat oven to 325 degrees F (165 degrees C). Lightly grease and flour one 9 x 13 inch baking pan."", 'Combine water, sugar, shortening, salt, cocoa, raisins, and spices in a saucepan. Bring to a boil, and continue to boil for 3 minutes. Remove from heat. Stir in vanilla and nuts.', 'Combine flour and baking soda. Stir into boiled mixture, and thoroughly mix. Pour into prepared pan, and spread evenly.', ""Bake for 50 minutes, or until a tester inserted in the center of the cake comes out clean. Cool.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 24.21966, 'percentDailyValue': '0', 'displayValue': '24.2', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 407.1786, 'percentDailyValue': '16', 'displayValue': '407', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 36.63016, 'percentDailyValue': '12', 'displayValue': '36.6', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 324.5479, 'percentDailyValue': '16', 'displayValue': '325', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 18.40988, 'percentDailyValue': '28', 'displayValue': '18.4', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.4264334, 'percentDailyValue': '2', 'displayValue': '0.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 4.2628, 'percentDailyValue': '9', 'displayValue': '4.3', 'unit': 'g'}}"
1171,8097,Chocolate Rapture Cake,http://images.media-allrecipes.com/userphotos/720x405/804817.jpg,"['cake flour', 'white sugar', 'salt', 'baking powder', 'baking soda', 'shortening', 'squares unsweetened chocolate melted', 'buttermilk', 'vanilla extract', 'eggs', 'shredded coconut']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 9 inch, round cake pans."", 'Sift together cake flour, sugar, salt, baking powder, and soda. Add shortening, chocolate, buttermilk, and vanilla; beat for 2 minutes. Add eggs, and beat for 2 minutes. Stir in coconut. Pour batter into prepared pans.', ""Bake for 25 to 30 minutes. Cool, and frost.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 28.8906, 'percentDailyValue': '0', 'displayValue': '28.9', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 244.468, 'percentDailyValue': '10', 'displayValue': '244', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 36.95379, 'percentDailyValue': '12', 'displayValue': '37', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 382.4672, 'percentDailyValue': '19', 'displayValue': '382', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 26.62927, 'percentDailyValue': '41', 'displayValue': '26.6', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.169261, 'percentDailyValue': '5', 'displayValue': '1.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 2.672422, 'percentDailyValue': '5', 'displayValue': '2.7', 'unit': 'g'}}"
1172,8098,French Chocolate Cake,http://images.media-allrecipes.com/userphotos/720x405/802088.jpg,"['white sugar', 'squares semi-sweet chocolate', 'unsalted butter', 'vanilla extract', 'eggs separated', 'sifted all-purpose flour', 'cream of tartar', 'salt to taste', ""confectioners' sugar for dusting (optional)""]","['\'directions\': u""Prep', '35 m', 'Cook', '45 m', 'Ready In', '2 h 20 m', 'Preheat the oven to 325 degrees F (165 degrees C). Generously grease a 9-inch springform cake tin. Dust with a little sugar, and tap out the excess.', 'Set aside 3 tablespoons of the sugar. Place the chocolate, butter, and remaining sugar in a large, heavy-based pan. Cook over moderate heat until the chocolate and butter have melted, and the sugar has dissolved. Remove the pan from heat. Stir in the vanilla, and leave the mixture to cool slightly.', 'Beat the egg yolks into the chocolate mixture one at a time, beating well after each addition. Stir in the flour.', 'In a large bowl, scrupulously clean and grease-free, beat the egg whites until foamy. Add the cream of tartar and salt, and beat to stiff peaks. Sprinkle reserved sugar over egg whites, and beat until stiff and glossy. Use a whisk or spatula to fold 1/3 of the egg whites into the chocolate mixture, then carefully fold in the remaining whites. Carefully pour batter into the prepared tin, and tap the tin gently to release air bubbles.', 'Bake until well risen and a skewer inserted into the center of the cake comes out clean, for about 45 minutes to 1 hour. Check the cake after 30 minutes: if the cake appears to rise unevenly, rotate after 30 to 35 minutes. If the cake starts to crack or become too brown, place a piece of foil lightly over the top. Transfer the cake to a wire cooling rack, and remove the sides of the springform tin. Cool completely, and then remove the base. Do not attempt to remove the cake before it\'s completely cooled as this cake is very fragile.""']","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 22.53028, 'percentDailyValue': '0', 'displayValue': '22.5', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 87.20417, 'percentDailyValue': '3', 'displayValue': '87', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 34.67902, 'percentDailyValue': '11', 'displayValue': '34.7', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 198.2367, 'percentDailyValue': '10', 'displayValue': '198', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 5.814897, 'percentDailyValue': '9', 'displayValue': '5.8', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.364639, 'percentDailyValue': '5', 'displayValue': '1.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 3.350736, 'percentDailyValue': '7', 'displayValue': '3.4', 'unit': 'g'}}"
1173,8099,Cooky Corn Cake,http://images.media-allrecipes.com/userphotos/250x250/68859.jpg,"['cream-style corn', 'packed dark brown sugar', 'white sugar', 'eggs', 'vegetable oil', 'baking powder', 'all-purpose flour', 'baking soda', 'salt', 'ground cinnamon', 'chopped walnuts', 'raisins', 'unsalted butter', 'packed dark brown sugar', 'heavy whipping cream', ""confectioners' sugar""]","['\'directions\': u""Preheat oven to 350 degrees F (175 degrees C). Grease and flour one 13x9 inch pan.', 'Combine the creamed corn with the white sugar and 1/2 cup of the dark brown sugar. Stir in the eggs and the oil.', 'Combine the baking powder, flour, baking soda, salt and ground cinnamon. Add the nuts and raisins.', 'Add the flour mixture to the corn mixture and stir until just combined. Pour batter into the prepared pan.', 'Bake at 350 degrees F (175 degrees C) for 30 to 35 minutes. Let cake cool completely then frost.', 'To Make Frosting: Bring the butter and 1/2 cup dark brown sugar to a boil. Remove from the heat. Add the heavy cream and the confectioners\' sugar. Mix until of frosting consistency. Add more confectioners\' sugar if necessary. Use to frost cooled cake.""']","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 61.76186, 'percentDailyValue': '0', 'displayValue': '61.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 341.9073, 'percentDailyValue': '14', 'displayValue': '342', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 86.94793, 'percentDailyValue': '28', 'displayValue': '86.9', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 661.9231, 'percentDailyValue': '33', 'displayValue': '662', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 33.8769, 'percentDailyValue': '52', 'displayValue': '33.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 3.433973, 'percentDailyValue': '14', 'displayValue': '3.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 7.529805, 'percentDailyValue': '15', 'displayValue': '7.5', 'unit': 'g'}}"
1174,8101,Mandarin Orange Cake I,http://images.media-allrecipes.com/userphotos/250x250/34389.jpg,"['yellow cake mix', 'eggs', 'vegetable oil', 'mandarin orange segments', 'frozen whipped topping thawed', 'crushed pineapple with juice', 'instant vanilla pudding mix']","[""'Prep"", '30 m', 'Cook', '1 h', 'Ready In', '2 h', 'Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan.', 'In a large bowl, combine cake mix, eggs, oil and mandarin oranges with juice. Beat until smooth. Pour batter into prepared pan.', 'Bake in the preheated oven for 35 to 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.', ""To make the topping: In a large bowl, beat together whipped topping, pineapple with juice and dry pudding mix until blended. Spread on cake.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 32.24493, 'percentDailyValue': '0', 'displayValue': '32.2', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 271.9252, 'percentDailyValue': '11', 'displayValue': '272', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 58.53691, 'percentDailyValue': '19', 'displayValue': '58.5', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 424.3331, 'percentDailyValue': '21', 'displayValue': '424', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 20.34573, 'percentDailyValue': '31', 'displayValue': '20.3', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 2.547183, 'percentDailyValue': '10', 'displayValue': '2.5', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 5.450024, 'percentDailyValue': '11', 'displayValue': '5.5', 'unit': 'g'}}"
1175,8102,Sock It to Me Cake IV,http://images.media-allrecipes.com/userphotos/720x405/27681.jpg,"['butter cake mix', 'sour cream', 'vegetable oil', 'white sugar', 'water', 'eggs', 'chopped pecans', 'brown sugar', 'ground cinnamon', ""confectioners' sugar"", 'milk']","['\'directions\': u""Preheat oven to 375 degrees F (190 degrees C). Grease and flour one 10-inch tube pan.', 'In large bowl, blend together cake mix, sour cream, oil, 1/4 cup white sugar, water, and eggs. Beat at high speed for 2 minutes. Pour 2/3 of the batter into prepared tube pan.', 'Combine pecans, brown sugar, and cinnamon, and sprinkle over batter in pan. Spread remaining batter evenly over filling mixture.', 'Bake at 375 degrees F (190 degrees C) for 45-55 minutes until the cake springs back when touched lightly. Cool right-side-up in pan about 25 minutes.', ""Mix together confectioners' sugar and milk."", 'Remove cake from pan and drizzle with glaze.""']","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 28.45998, 'percentDailyValue': '0', 'displayValue': '28.5', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 297.1284, 'percentDailyValue': '12', 'displayValue': '297', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 47.7134, 'percentDailyValue': '15', 'displayValue': '47.7', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 332.2524, 'percentDailyValue': '17', 'displayValue': '332', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 15.11719, 'percentDailyValue': '23', 'displayValue': '15.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 2.127813, 'percentDailyValue': '9', 'displayValue': '2.1', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 4.532373, 'percentDailyValue': '9', 'displayValue': '4.5', 'unit': 'g'}}"
1176,8103,Fudgy Cream Cheese Tunnel Cake,http://images.media-allrecipes.com/userphotos/250x250/696072.jpg,"['semisweet chocolate chips', 'cream cheese', 'white sugar', 'heavy cream', 'chocolate cake mix', 'cold brewed coffee', 'vegetable oil', 'eggs', 'chopped pecans', 'heavy whipping cream', 'semisweet chocolate chips']","[""'Prep"", '30 m', 'Cook', '1 h 5 m', 'Ready In', '2 h 35 m', 'Preheat oven to 350 degrees F (175 degrees C). Grease and lightly flour a 10-inch tube or Bundt pan, tapping out excess.', 'In a small saucepan over medium heat, melt 1 1/4 cups chocolate chips.', 'In a bowl, beat together the cream cheese, sugar, 3 tablespoons heavy cream, and melted chocolate until smooth.', 'In a separate bowl, beat together the cake mix, coffee, oil, and eggs until just mixed. Pour into the prepared pan. Sprinkle with nuts. Mound the cream cheese mixture around the pan, but do not spread to the edges.', 'Bake in the preheated oven for 55-65 minutes, until a toothpick inserted in the center comes out clean. Cool 1 hour in the pan before inverting.', ""To prepare the glaze, heat 1/2 cup heavy cream in small saucepan over medium heat until the edges are bubbly. Mix in 1/2 cup chocolate chips, and stir until melted and smooth. Simmer one minute, until slightly thickened. Pour glaze over the cake, letting it to flow down the sides. Cool completely, allowing the glaze to set. Store in the refrigerator.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 20.58619, 'percentDailyValue': '0', 'displayValue': '20.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 30.89104, 'percentDailyValue': '1', 'displayValue': '31', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 24.29578, 'percentDailyValue': '8', 'displayValue': '24.3', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 293.5035, 'percentDailyValue': '15', 'displayValue': '294', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 21.1046, 'percentDailyValue': '32', 'displayValue': '21.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 1.737146, 'percentDailyValue': '7', 'displayValue': '1.7', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 4.677537, 'percentDailyValue': '9', 'displayValue': '4.7', 'unit': 'g'}}"
1177,8104,Daniel's Favorite Cheesecake,http://images.media-allrecipes.com/userphotos/720x405/21076.jpg,"['cream cheese', 'white sugar', 'vanilla extract', 'egg', 'all-purpose flour', 'milk', 'graham cracker crust']","[""'Preheat oven to 350 degrees F (175 degrees C)."", 'Mix together cream cheese, sugar, and egg by hand. Gradually mix in flour. Stir in vanilla. Blend in milk until smooth; add more liquid if batter is too thick to pour. Pour into graham or pastry shell.', ""Bake for 40 minutes, or until top is golden brown. Refrigerate overnight.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 30.42084, 'percentDailyValue': '0', 'displayValue': '30.4', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 272.6035, 'percentDailyValue': '11', 'displayValue': '273', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 43.39433, 'percentDailyValue': '14', 'displayValue': '43.4', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 305.8882, 'percentDailyValue': '15', 'displayValue': '306', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 14.42957, 'percentDailyValue': '22', 'displayValue': '14.4', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.8500271, 'percentDailyValue': '3', 'displayValue': '0.9', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 2.845956, 'percentDailyValue': '6', 'displayValue': '2.8', 'unit': 'g'}}"
1178,8105,"Fruit Cocktail Cake with Sweet, Buttery Sauce",http://images.media-allrecipes.com/userphotos/720x405/1131075.jpg,"['egg', 'fruit cocktail drained', 'white sugar', 'all-purpose flour', 'baking soda', 'salt', 'white sugar', 'evaporated milk', 'butter']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease one 9-inch square pan."", 'With an electric mixer, mix egg, fruit cocktail, 1 cup sugar, flour, soda, and salt in order given. Pour into prepared pan.', 'Bake at 350 degrees F (175 degrees C) for 30 minutes.', ""To make sauce: bring to a boil 1 cup sugar, evaporated milk, and butter or margarine. Serve hot on cake.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 26.62329, 'percentDailyValue': '0', 'displayValue': '26.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 287.1639, 'percentDailyValue': '11', 'displayValue': '287', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 38.09868, 'percentDailyValue': '12', 'displayValue': '38.1', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 336.7267, 'percentDailyValue': '17', 'displayValue': '337', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 19.8828, 'percentDailyValue': '31', 'displayValue': '19.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.6900555, 'percentDailyValue': '3', 'displayValue': '0.7', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 3.024778, 'percentDailyValue': '6', 'displayValue': '3', 'unit': 'g'}}"
1179,8106,Easy Rich Chocolate Cake,http://images.media-allrecipes.com/userphotos/250x250/866890.jpg,"[""devil's food cake mix"", 'eggs', 'butter', 'semisweet chocolate chips', 'chopped pecans', ""confectioners' sugar"", 'cream cheese']","['\'directions\': u""Prep', '25 m', 'Cook', '30 m', 'Ready In', '55 m', 'Preheat oven to 350 degrees F (175 degrees C). Grease a 9 x 13-inch pan.', 'Mix cake mix, 1 egg, and butter; press into prepared cake pan. Top with chocolate chips and nuts.', ""In a separate bowl, mix confectioner's sugar, 2 eggs, and cream cheese. Pour mixture over the cake mix base."", 'Bake until cream cheese layer is bubbly and golden and a toothpick inserted in the center of the cake comes out clean, about 30 minutes. Cool before serving.""']","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 32.23537, 'percentDailyValue': '0', 'displayValue': '32.2', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 259.5134, 'percentDailyValue': '10', 'displayValue': '260', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 46.50541, 'percentDailyValue': '15', 'displayValue': '46.5', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 381.1984, 'percentDailyValue': '19', 'displayValue': '381', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 20.93417, 'percentDailyValue': '32', 'displayValue': '20.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 1.270843, 'percentDailyValue': '5', 'displayValue': '1.3', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 3.992622, 'percentDailyValue': '8', 'displayValue': '4', 'unit': 'g'}}"
1180,8107,Orange Oatmeal Muffins,http://images.media-allrecipes.com/userphotos/720x405/1128441.jpg,"['rolled oats', 'orange juice', 'boiling water', 'butter', 'packed brown sugar', 'white sugar', 'eggs lightly beaten', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground nutmeg', 'vanilla extract', 'raisins (optional)']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease or paper-line muffin pans."", 'In a small bowl soak oats in orange juice and water for 15 minutes.', 'In a large bowl cream together butter or margarine and sugars. Beat in eggs and oat mixture.', 'In a separate bowl, blend flour, baking powder, soda, salt, and nutmeg. Stir into batter. Stir in vanilla and raisins. Spoon batter into prepared muffin pans, filling 2/3 full.', ""Bake at 350 degrees F (175 degrees C) until golden brown, about 20 minutes.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 42.79054, 'percentDailyValue': '0', 'displayValue': '42.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 491.6169, 'percentDailyValue': '20', 'displayValue': '492', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 61.79388, 'percentDailyValue': '20', 'displayValue': '61.8', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 631.6848, 'percentDailyValue': '32', 'displayValue': '632', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 42.72105, 'percentDailyValue': '66', 'displayValue': '42.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 3.114167, 'percentDailyValue': '12', 'displayValue': '3.1', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 8.865623, 'percentDailyValue': '18', 'displayValue': '8.9', 'unit': 'g'}}"
1181,8108,Sweet Potato Cake,http://images.media-allrecipes.com/userphotos/720x405/795657.jpg,"['sifted cake flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'ground allspice', 'ground ginger', 'butter', 'dark brown sugar', 'white sugar', 'eggs room temperature', 'buttermilk room temperature', 'mashed sweet potatoes', 'finely chopped golden raisins']","[""'Prep"", '40 m', 'Cook', '30 m', 'Ready In', '2 h 10 m', 'Preheat oven to 350 degrees F (175 degrees C). Grease two 9-inch round cake pans.', 'Sift together cake flour, baking powder, soda, salt, cinnamon, allspice, and ginger.', 'Mix together buttermilk, sweet potatoes, and raisins in a medium bowl and set aside.', 'Beat butter, brown sugar, and white sugar with an electric mixer in a large bowl until light and fluffy. The mixture should be noticeably lighter in color. Add room-temperature eggs one at a time, allowing each egg to blend into the butter mixture before adding the next. Pour in the flour mixture alternately with the milk and sweet potato mixture, mixing until just incorporated. Divide batter between prepared pans and spread evenly.', ""Bake in preheated oven until a tester inserted in the center of each layer comes out clean, about 30 minutes. Cool cake layers on wire rack. Remove from pans and frost as desired.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 20.92313, 'percentDailyValue': '0', 'displayValue': '20.9', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 234.5733, 'percentDailyValue': '9', 'displayValue': '235', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 29.18425, 'percentDailyValue': '9', 'displayValue': '29.2', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 302.2825, 'percentDailyValue': '15', 'displayValue': '302', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 18.62041, 'percentDailyValue': '29', 'displayValue': '18.6', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.3753125, 'percentDailyValue': '2', 'displayValue': '0.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 4.781985, 'percentDailyValue': '10', 'displayValue': '4.8', 'unit': 'g'}}"
1182,8109,Shoo Fly Cake,http://images.media-allrecipes.com/userphotos/250x250/38866.jpg,"['baking soda', 'boiling water', 'all-purpose flour', 'brown sugar', 'salt', 'vegetable oil']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease one 9 x 13 inch pan."", 'Dissolve soda in boiling water. Set aside.', 'Mix together flour, brown sugar, salt, and vegetable oil to form a crumb-like mixture. Reserve 1 cup of the crumbs. Mix the remaining crumbs with the water and soda mixture. Pour batter into the prepared pan. Sprinkle the reserved crumbs on top.', ""Bake for 45 minutes, or until done.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 51.63513, 'percentDailyValue': '0', 'displayValue': '51.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 303.0831, 'percentDailyValue': '12', 'displayValue': '303', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 70.99062, 'percentDailyValue': '23', 'displayValue': '71', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 410.7419, 'percentDailyValue': '21', 'displayValue': '411', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 13.49531, 'percentDailyValue': '21', 'displayValue': '13.5', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.779375, 'percentDailyValue': '3', 'displayValue': '0.8', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 3.720231, 'percentDailyValue': '7', 'displayValue': '3.7', 'unit': 'g'}}"
1183,8115,Chocolate Mayonnaise Cake II,http://images.media-allrecipes.com/userphotos/250x250/860827.jpg,"['all-purpose flour', 'white sugar', 'unsweetened cocoa powder', 'baking powder', 'baking soda', 'mayonnaise', 'water', 'vanilla extract']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease one 11x7 inch pan."", 'Sift together flour, sugar, cocoa, baking powder, and soda. Add mayonnaise, cold water, and vanilla. Beat 2 minutes. Pour into prepared pan.', ""Bake at 350 degrees F (175 degrees C), 30-35 minutes. Frost if desired.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 44.02036, 'percentDailyValue': '0', 'displayValue': '44', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 297.3289, 'percentDailyValue': '12', 'displayValue': '297', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 53.84372, 'percentDailyValue': '17', 'displayValue': '53.8', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 415.7536, 'percentDailyValue': '21', 'displayValue': '416', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 21.44144, 'percentDailyValue': '33', 'displayValue': '21.4', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.302333, 'percentDailyValue': '5', 'displayValue': '1.3', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 5.259892, 'percentDailyValue': '11', 'displayValue': '5.3', 'unit': 'g'}}"
